Gadgets information
============================================================
0x000000000011442f : call qword ptr [r10] // 41ff12
0x0000000000076d5f : call qword ptr [r14] // 41ff16
0x00000000000ba867 : call qword ptr [r15] // 41ff17
0x000000000015e35c : retf -0xabd // ca43f5
0x000000000005dac4 : retf -0xb // caf5ff
0x000000000008f2a2 : retf -0xb5 // ca4bff
0x00000000000f2cf2 : retf -0xc65 // ca9bf3
0x000000000011289a : retf -0xd // caf3ff
0x00000000000ced12 : retf -0xd6 // ca2aff
0x00000000000f1c23 : retf -0xd8b // ca75f2
0x00000000000ffe66 : retf -0xe // caf2ff
0x0000000000125ffd : retf -0xe3b // cac5f1
0x00000000001129f2 : retf -0xe62 // ca9ef1
0x000000000005abf5 : retf -0xf // caf1ff
0x00000000000cecbd : retf -0xf8e // ca72f0
0x0000000000022e7f : retf -1 // caffff
0x000000000003b844 : retf -2 // cafeff
0x000000000001ff8c : retf -3 // cafdff
0x0000000000045403 : retf -4 // cafcff
0x00000000000b4932 : retf -5 // cafbff
0x0000000000024bc5 : retf -6 // cafaff
0x000000000016f741 : retf -7 // caf9ff
0x000000000003d7ef : retf -8 // caf8ff
0x000000000001f34c : retf 0 // ca0000
0x0000000000007279 : retf 0x10 // ca1000
0x000000000010c504 : retf 0x1089 // ca8910
0x0000000000003a8a : retf 0x10bf // cabf10
0x00000000000056e9 : retf 0x11 // ca1100
0x0000000000047d52 : retf 0x1138 // ca3811
0x000000000004217d : retf 0x114d // ca4d11
0x00000000000d9edb : retf 0x11b8 // cab811
0x00000000000d9f3b : retf 0x12b8 // cab812
0x00000000000028a4 : retf 0x12c5 // cac512
0x0000000000024ccc : retf 0x13 // ca1300
0x000000000007e87a : retf 0x1373 // ca7313
0x000000000008eac0 : retf 0x1374 // ca7413
0x00000000000cdf3e : retf 0x1375 // ca7513
0x00000000000e95db : retf 0x13b8 // cab813
0x0000000000008b78 : retf 0x14 // ca1400
0x00000000000282b2 : retf 0x140f // ca0f14
0x00000000000274b2 : retf 0x141e // ca1e14
0x000000000006b49a : retf 0x148 // ca4801
0x0000000000023354 : retf 0x1489 // ca8914
0x000000000011b7ef : retf 0x149 // ca4901
0x000000000001a310 : retf 0x14b1 // cab114
0x00000000000e966b : retf 0x14b8 // cab814
0x000000000013153c : retf 0x14c // ca4c01
0x000000000008e95f : retf 0x1574 // ca7415
0x00000000000e039b : retf 0x15b8 // cab815
0x00000000000c0737 : retf 0x15eb // caeb15
0x0000000000050532 : retf 0x16 // ca1600
0x00000000000d2359 : retf 0x1674 // ca7416
0x000000000010d39c : retf 0x1689 // ca8916
0x00000000000e972b : retf 0x16b8 // cab816
0x000000000005df7b : retf 0x17 // ca1700
0x0000000000002d56 : retf 0x172 // ca7201
0x00000000000e15db : retf 0x17b8 // cab817
0x00000000000ca63c : retf 0x17eb // caeb17
0x000000000000289a : retf 0x182c // ca2c18
0x00000000000ac7be : retf 0x19 // ca1900
0x00000000000438fd : retf 0x194d // ca4d19
0x00000000000e94b2 : retf 0x19b8 // cab819
0x00000000000ac79c : retf 0x1a74 // ca741a
0x0000000000176aa9 : retf 0x1a9 // caa901
0x000000000010a759 : retf 0x1b74 // ca741b
0x00000000000b98d7 : retf 0x1b8 // cab801
0x0000000000082b5c : retf 0x1bb // cabb01
0x00000000000b549c : retf 0x1be // cabe01
0x00000000001545c8 : retf 0x1d4 // cad401
0x0000000000154d68 : retf 0x1d5 // cad501
0x00000000000c469d : retf 0x1de8 // cae81d
0x0000000000089a09 : retf 0x1deb // caeb1d
0x00000000000e97b2 : retf 0x1eb8 // cab81e
0x0000000000067dea : retf 0x1f0f // ca0f1f
0x00000000000b9779 : retf 0x1f74 // ca741f
0x00000000000f5e91 : retf 0x1f8 // caf801
0x00000000000d48cc : retf 0x1fe9 // cae91f
0x0000000000061e1a : retf 0x20 // ca2000
0x0000000000001eae : retf 0x20f4 // caf420
0x000000000003e369 : retf 0x21e8 // cae821
0x0000000000002cc2 : retf 0x2217 // ca1722
0x0000000000002270 : retf 0x2281 // ca8122
0x0000000000047572 : retf 0x23 // ca2300
0x0000000000002349 : retf 0x23c4 // cac423
0x00000000001535d8 : retf 0x24 // ca2400
0x000000000008dc8d : retf 0x2475 // ca7524
0x0000000000149b02 : retf 0x24fa // cafa24
0x0000000000067a64 : retf 0x25 // ca2500
0x0000000000149b1a : retf 0x250f // ca0f25
0x000000000007a712 : retf 0x2575 // ca7525
0x000000000005b86c : retf 0x2675 // ca7526
0x000000000011c414 : retf 0x27 // ca2700
0x000000000008d15d : retf 0x2775 // ca7527
0x00000000000e110b : retf 0x27b8 // cab827
0x000000000012c4a9 : retf 0x280f // ca0f28
0x000000000011b682 : retf 0x2832 // ca3228
0x000000000011b382 : retf 0x2835 // ca3528
0x00000000000dfc02 : retf 0x28b8 // cab828
0x0000000000010948 : retf 0x29 // ca2900
0x00000000000396ba : retf 0x2948 // ca4829
0x000000000003b6a0 : retf 0x2949 // ca4929
0x000000000003e636 : retf 0x294c // ca4c29
0x0000000000107722 : retf 0x296f // ca6f29
0x00000000000d7a74 : retf 0x2974 // ca7429
0x000000000005e4f7 : retf 0x2a // ca2a00
0x000000000015929c : retf 0x2a91 // ca912a
0x00000000000f5422 : retf 0x2a92 // ca922a
0x00000000000f5122 : retf 0x2a95 // ca952a
0x00000000000eefc2 : retf 0x2ad7 // cad72a
0x00000000000eb30a : retf 0x2b10 // ca102b
0x00000000000ed531 : retf 0x2b11 // ca112b
0x00000000000a5833 : retf 0x2b42 // ca422b
0x00000000000e9b32 : retf 0x2b4b // ca4b2b
0x00000000000df6aa : retf 0x2b97 // ca972b
0x0000000000025f63 : retf 0x2bb // cabb02
0x00000000000cc32c : retf 0x2c // ca2c00
0x000000000015871a : retf 0x2c90 // ca902c
0x00000000000e9e5b : retf 0x2cb8 // cab82c
0x00000000000bf424 : retf 0x2d // ca2d00
0x000000000007e860 : retf 0x2d73 // ca732d
0x000000000008d79f : retf 0x2d75 // ca752d
0x0000000000113c80 : retf 0x2d77 // ca772d
0x00000000000bf962 : retf 0x2d95 // ca952d
0x00000000000e90f2 : retf 0x2db8 // cab82d
0x0000000000035ab5 : retf 0x2e66 // ca662e
0x00000000000e9022 : retf 0x2eb8 // cab82e
0x000000000009b464 : retf 0x2f // ca2f00
0x00000000000a78f2 : retf 0x2f05 // ca052f
0x000000000006ba92 : retf 0x2f4 // caf402
0x00000000000aac7b : retf 0x2f74 // ca742f
0x00000000000f79a2 : retf 0x2f77 // ca772f
0x00000000000e9842 : retf 0x2fb8 // cab82f
0x000000000008be7d : retf 0x3075 // ca7530
0x000000000007c428 : retf 0x31 // ca3100
0x00000000000bd081 : retf 0x3102 // ca0231
0x00000000000bae8c : retf 0x3145 // ca4531
0x0000000000132dc6 : retf 0x3148 // ca4831
0x000000000010e1d1 : retf 0x314c // ca4c31
0x000000000015a505 : retf 0x3159 // ca5931
0x000000000001fcdd : retf 0x31ff // caff31
0x000000000000f760 : retf 0x32 // ca3200
0x00000000000cdece : retf 0x3275 // ca7532
0x000000000015a56d : retf 0x32dd // cadd32
0x0000000000070331 : retf 0x32e3 // cae332
0x000000000005c42b : retf 0x33 // ca3300
0x0000000000068a32 : retf 0x332c // ca2c33
0x0000000000066c22 : retf 0x333a // ca3a33
0x000000000010de12 : retf 0x334c // ca4c33
0x000000000010e02a : retf 0x334d // ca4d33
0x00000000000630aa : retf 0x335d // ca5d33
0x0000000000068131 : retf 0x3365 // ca6533
0x00000000000c22a1 : retf 0x337e // ca7e33
0x0000000000158e23 : retf 0x33e6 // cae633
0x00000000000564e6 : retf 0x348 // ca4803
0x000000000004bbc6 : retf 0x349 // ca4903
0x000000000004c8f6 : retf 0x34ed // caed34
0x0000000000028a90 : retf 0x3576 // ca7635
0x00000000000e9f42 : retf 0x35b8 // cab835
0x000000000003c1aa : retf 0x35cc // cacc35
0x000000000002c364 : retf 0x36 // ca3600
0x0000000000159351 : retf 0x3617 // ca1736
0x00000000000e9902 : retf 0x36b8 // cab836
0x000000000002de22 : retf 0x3708 // ca0837
0x0000000000029822 : retf 0x374e // ca4e37
0x0000000000132da2 : retf 0x377 // ca7703
0x00000000000e9932 : retf 0x37b8 // cab837
0x00000000000021cb : retf 0x3844 // ca4438
0x0000000000002d7a : retf 0x385b // ca5b38
0x0000000000089c03 : retf 0x3941 // ca4139
0x000000000010f38c : retf 0x3944 // ca4439
0x0000000000025fb1 : retf 0x3948 // ca4839
0x00000000000aae25 : retf 0x3949 // ca4939
0x0000000000094c1d : retf 0x394c // ca4c39
0x00000000000947e4 : retf 0x394d // ca4d39
0x00000000000422e4 : retf 0x3973 // ca7339
0x000000000005bee9 : retf 0x3b48 // ca483b
0x00000000000f0462 : retf 0x3b74 // ca743b
0x0000000000157989 : retf 0x3b9a // ca9a3b
0x00000000000260b6 : retf 0x3bb // cabb03
0x0000000000004a68 : retf 0x3c // ca3c00
0x000000000007accd : retf 0x3d83 // ca833d
0x000000000015a966 : retf 0x3d8a // ca8a3d
0x00000000000b80a2 : retf 0x3db8 // cab83d
0x000000000011b9e0 : retf 0x3e8 // cae803
0x00000000001581fb : retf 0x3ec // caec03
0x00000000000446c2 : retf 0x3f7 // caf703
0x0000000000000321 : retf 0x4244 // ca4442
0x000000000008f6ec : retf 0x4266 // ca6642
0x00000000000ea5e2 : retf 0x42b8 // cab842
0x00000000000a6187 : retf 0x42e9 // cae942
0x0000000000027623 : retf 0x4408 // ca0844
0x0000000000098a27 : retf 0x4466 // ca6644
0x000000000011fa2f : retf 0x4489 // ca8944
0x00000000000f91a5 : retf 0x44e9 // cae944
0x000000000002fd4d : retf 0x44f6 // caf644
0x00000000000d4af4 : retf 0x44ff // caff44
0x00000000000ea46b : retf 0x45b8 // cab845
0x00000000000ea4cb : retf 0x46b8 // cab846
0x000000000011e2a0 : retf 0x46c // ca6c04
0x000000000007e846 : retf 0x4773 // ca7347
0x0000000000066746 : retf 0x4800 // ca0048
0x00000000000795f6 : retf 0x4801 // ca0148
0x000000000007aee4 : retf 0x4802 // ca0248
0x0000000000031392 : retf 0x4804 // ca0448
0x00000000000313c4 : retf 0x4806 // ca0648
0x00000000000de14c : retf 0x4808 // ca0848
0x00000000000314a4 : retf 0x4809 // ca0948
0x00000000000315cf : retf 0x480a // ca0a48
0x00000000000314e0 : retf 0x480c // ca0c48
0x00000000000e4686 : retf 0x4840 // ca4048
0x00000000000df8f5 : retf 0x4853 // ca5348
0x000000000004a513 : retf 0x4864 // ca6448
0x000000000008377e : retf 0x4890 // ca9048
0x00000000000420f1 : retf 0x48f8 // caf848
0x00000000000d532f : retf 0x48ff // caff48
0x000000000005766f : retf 0x49 // ca4900
0x00000000000736d2 : retf 0x4980 // ca8049
0x0000000000001c27 : retf 0x49f2 // caf249
0x0000000000002df6 : retf 0x4a9a // ca9a4a
0x0000000000116af2 : retf 0x4af // caaf04
0x00000000000dc9e2 : retf 0x4b8 // cab804
0x0000000000026348 : retf 0x4bb // cabb04
0x00000000000a81ac : retf 0x4c01 // ca014c
0x000000000007c982 : retf 0x4c89 // ca894c
0x000000000000ece0 : retf 0x4d // ca4d00
0x000000000010e4b9 : retf 0x4d88 // ca884d
0x0000000000042148 : retf 0x4de8 // cae84d
0x000000000004215a : retf 0x4df0 // caf04d
0x000000000004216c : retf 0x4df8 // caf84d
0x00000000000c1b43 : retf 0x4e8b // ca8b4e
0x0000000000010df8 : retf 0x4f // ca4f00
0x00000000000036ac : retf 0x5038 // ca3850
0x00000000000d2cf2 : retf 0x5089 // ca8950
0x00000000000f5ce4 : retf 0x50f // ca0f05
0x00000000000e0378 : retf 0x52e8 // cae852
0x00000000000e0d84 : retf 0x5389 // ca8953
0x00000000000e1636 : retf 0x5441 // ca4154
0x000000000003eefd : retf 0x5489 // ca8954
0x00000000000026ac : retf 0x54da // cada54
0x0000000000002fb4 : retf 0x54f7 // caf754
0x0000000000001e74 : retf 0x559a // ca9a55
0x000000000007013d : retf 0x55e9 // cae955
0x00000000000c1b6d : retf 0x5689 // ca8956
0x00000000000f8b42 : retf 0x577 // ca7705
0x000000000009af50 : retf 0x57e9 // cae957
0x00000000000a6d27 : retf 0x5841 // ca4158
0x00000000000c925c : retf 0x59e9 // cae959
0x000000000002638f : retf 0x5bb // cabb05
0x000000000005ca2e : retf 0x5ce8 // cae85c
0x000000000008ad86 : retf 0x5d5b // ca5b5d
0x000000000002a322 : retf 0x60 // ca6000
0x000000000007e82c : retf 0x6173 // ca7361
0x000000000008de7d : retf 0x6275 // ca7562
0x000000000008d07b : retf 0x62e9 // cae962
0x0000000000001f24 : retf 0x6321 // ca2163
0x000000000008d11a : retf 0x6348 // ca4863
0x0000000000115ff1 : retf 0x6349 // ca4963
0x000000000008d8e4 : retf 0x634c // ca4c63
0x0000000000024e31 : retf 0x6411 // ca1164
0x000000000012c593 : retf 0x6601 // ca0166
0x000000000012c6e3 : retf 0x6602 // ca0266
0x000000000012c833 : retf 0x6603 // ca0366
0x000000000012c983 : retf 0x6604 // ca0466
0x000000000012cad3 : retf 0x6605 // ca0566
0x000000000012cc23 : retf 0x6606 // ca0666
0x000000000012cd73 : retf 0x6607 // ca0766
0x000000000012cec3 : retf 0x6608 // ca0866
0x000000000012d013 : retf 0x6609 // ca0966
0x000000000012d163 : retf 0x660a // ca0a66
0x000000000012d2b3 : retf 0x660b // ca0b66
0x000000000012d403 : retf 0x660c // ca0c66
0x000000000012d553 : retf 0x660d // ca0d66
0x000000000012d6a3 : retf 0x660e // ca0e66
0x000000000012d7f3 : retf 0x660f // ca0f66
0x000000000008bf63 : retf 0x66e9 // cae966
0x0000000000132dc1 : retf 0x676 // ca7606
0x000000000015a885 : retf 0x67ca // caca67
0x00000000000a8bf6 : retf 0x694d // ca4d69
0x0000000000026f5a : retf 0x6b8 // cab806
0x00000000000035f3 : retf 0x6b85 // ca856b
0x0000000000026638 : retf 0x6bb // cabb06
0x000000000005b91f : retf 0x6be8 // cae86b
0x0000000000027147 : retf 0x6de9 // cae96d
0x0000000000003ae8 : retf 0x6e33 // ca336e
0x0000000000158882 : retf 0x6ee8 // cae86e
0x000000000008dff0 : retf 0x7077 // ca7770
0x0000000000003837 : retf 0x707d // ca7d70
0x0000000000001cac : retf 0x7085 // ca8570
0x000000000008d7f2 : retf 0x7175 // ca7571
0x000000000008c193 : retf 0x71e9 // cae971
0x000000000015a746 : retf 0x7272 // ca7272
0x0000000000002504 : retf 0x736c // ca6c73
0x000000000008d7d1 : retf 0x7377 // ca7773
0x0000000000041607 : retf 0x74ff // caff74
0x0000000000159f1f : retf 0x76a5 // caa576
0x000000000006d454 : retf 0x775 // ca7507
0x000000000006c321 : retf 0x776 // ca7607
0x000000000009af30 : retf 0x77e9 // cae977
0x0000000000043836 : retf 0x77f // ca7f07
0x0000000000158da2 : retf 0x79f5 // caf579
0x00000000000cf615 : retf 0x7a80 // ca807a
0x0000000000089cb0 : retf 0x7ce9 // cae97c
0x000000000008dcb6 : retf 0x7f77 // ca777f
0x00000000000fda12 : retf 0x7f80 // ca807f
0x00000000000e1f4d : retf 0x817 // ca1708
0x00000000000f7a22 : retf 0x877 // ca7708
0x0000000000064d72 : retf 0x8b8 // cab808
0x000000000003ee4d : retf 0x948 // ca4809
0x000000000007e831 : retf 0x94c // ca4c09
0x00000000000a6679 : retf 0x974 // ca7409
0x000000000004e7b0 : retf 0x97e // ca7e09
0x00000000000dcff2 : retf 0x9b8 // cab809
0x000000000010af42 : retf 0xa0 // caa000
0x0000000000129bc2 : retf 0xb // ca0b00
0x000000000002f012 : retf 0xb56 // ca560b
0x0000000000099159 : retf 0xb8 // cab800
0x00000000000aaa6e : retf 0xb85 // ca850b
0x00000000000dd0b2 : retf 0xbb8 // cab80b
0x00000000000b0c2b : retf 0xbe9 // cae90b
0x000000000000c880 : retf 0xc // ca0c00
0x00000000000a3b42 : retf 0xc51 // ca510c
0x0000000000097f96 : retf 0xc54 // ca540c
0x000000000009b93a : retf 0xc75 // ca750c
0x00000000000a09ce : retf 0xc94 // ca940c
0x000000000009f002 : retf 0xc9c // ca9c0c
0x0000000000009559 : retf 0xd // ca0d00
0x000000000015a8d7 : retf 0xd39 // ca390d
0x00000000000fc6c2 : retf 0xd4 // cad400
0x0000000000117e90 : retf 0xd74 // ca740d
0x000000000002b0b3 : retf 0xd88 // ca880d
0x000000000008c52a : retf 0xda6 // caa60d
0x0000000000004921 : retf 0xe // ca0e00
0x000000000017e6ee : retf 0xe0a // ca0a0e
0x0000000000158513 : retf 0xe80 // ca800e
0x000000000008bd1b : retf 0xee9 // cae90e
0x000000000004b6a0 : retf 0xeeb // caeb0e
0x0000000000010930 : retf 0xf // ca0f00
0x0000000000079a54 : retf 0xf01 // ca010f
0x000000000013194c : retf 0xf02 // ca020f
0x0000000000131acc : retf 0xf03 // ca030f
0x00000000000bd03d : retf 0xf04 // ca040f
0x0000000000131dcc : retf 0xf05 // ca050f
0x0000000000131f4c : retf 0xf06 // ca060f
0x00000000001320cc : retf 0xf07 // ca070f
0x000000000013224c : retf 0xf08 // ca080f
0x00000000001323cc : retf 0xf09 // ca090f
0x000000000013254c : retf 0xf0a // ca0a0f
0x00000000001326cc : retf 0xf0b // ca0b0f
0x000000000013284c : retf 0xf0c // ca0c0f
0x00000000001329cc : retf 0xf0d // ca0d0f
0x0000000000132b4c : retf 0xf0e // ca0e0f
0x0000000000132ccc : retf 0xf0f // ca0f0f
0x000000000003bc84 : retf 0xf41 // ca410f
0x000000000007bd28 : retf 0xf44 // ca440f
0x00000000000375ee : retf 0xf45 // ca450f
0x000000000006e266 : retf 0xf48 // ca480f
0x000000000004cbd8 : retf 0xf4c // ca4c0f
0x000000000015a428 : retf 0xf64 // ca640f
0x000000000007ec73 : retf 0xf66 // ca660f
0x0000000000028ab6 : retf 0xf72 // ca720f
0x0000000000024ad2 : retf 0xfa7 // caa70f
0x00000000001335f1 : retf 0xff2 // caf20f
0x00000000001335ec : retf 0xff3 // caf30f
0x0000000000010460 : retf 1 // ca0100
0x000000000000c758 : retf 2 // ca0200
0x00000000000011dc : retf 3 // ca0300
0x00000000000013a4 : retf 4 // ca0400
0x0000000000001578 : retf 5 // ca0500
0x0000000000001720 : retf 6 // ca0600
0x0000000000156574 : retf 7 // ca0700
0x000000000005f6a6 : retf 8 // ca0800
0x00000000000c68a6 : retf 9 // ca0900
0x000000000017e291 : sahf ; call rdi // 9ef2ffd7
0x000000000011c80a : sahf ; ret // 9ec3
0x00000000000abcdc : sahf ; ret 0x2941 // 9ec24129
0x0000000000158885 : sahf ; ret 0x38ae // 9ec2ae38
0x00000000001593bc : sahf ; retf // 9ecb
0x000000000005e9ee : sahf ; retf 3 // 9eca0300
0x0000000000068a3e : sahf ; retf 8 // 9eca0800
0x00000000000f3e69 : salc ; call rax // d6ffd0
0x00000000000022e8 : salc ; ret // d6c3
0x00000000000025ee : salc ; ret 0x23cb // d6c2cb23
0x000000000009ad66 : salc ; retf // d6cb
0x0000000000024cd2 : salc ; retf 0x13 // d6ca1300
0x00000000000db2df : salc ; syscall // d60f05
0x0000000000001d40 : scasb al, byte ptr [rdi] ; retf -0x6dda // aeca2692
0x000000000006d5f5 : scasd eax, dword ptr [rdi] ; ret // afc3
0x0000000000119892 : scasd eax, dword ptr [rdi] ; ret 0x148 // afc24801
0x000000000006d4eb : scasd eax, dword ptr [rdi] ; ret 0x2948 // afc24829
0x0000000000098f1a : scasd eax, dword ptr [rdi] ; ret 0x78e9 // afc2e978
0x000000000007cc69 : scasd eax, dword ptr [rdi] ; ret 0x8949 // afc24989
0x0000000000034620 : scasd eax, dword ptr [rdi] ; ret 0xc748 // afc248c7
0x00000000000319a4 : scasd eax, dword ptr [rdi] ; ret 0xd231 // afc231d2
0x0000000000098f09 : scasd eax, dword ptr [rdi] ; ret 0xda89 // afc289da
0x0000000000182b4a : stc ; call qword ptr [rax] // f9ff10
0x000000000016f2f2 : stc ; call rsp // f9ffd4
0x00000000001880ba : stc ; jmp qword ptr [rsi] // f9ff26
0x000000000016f3a2 : stc ; jmp rsp // f9ffe4
0x000000000009c423 : stc ; ret // f9c3
0x000000000012d6e3 : stc ; retf // f9cb
0x000000000016a186 : std ; call qword ptr [rax] // fdff10
0x000000000016a06e : std ; call qword ptr [rcx] // fdff11
0x000000000016a076 : std ; call rax // fdffd0
0x000000000016a0b2 : std ; call rcx // fdffd1
0x000000000016a10a : std ; call rsi // fdffd6
0x00000000001707fa : std ; call rsp // fdffd4
0x0000000000171b1a : std ; jmp qword ptr [rdi] // fdff27
0x00000000001710c2 : std ; jmp qword ptr [rdx] // fdff22
0x000000000016a06a : std ; jmp rax // fdffe0
0x000000000016a1fe : std ; jmp rcx // fdffe1
0x0000000000179dca : std ; jmp rdi // fdffe7
0x000000000016a07e : std ; jmp rsi // fdffe6
0x0000000000170862 : std ; jmp rsp // fdffe4
0x0000000000159eba : std ; retf // fdcb
0x00000000001614ea : sti ; call qword ptr [rax] // fbff10
0x0000000000169f0e : sti ; call rax // fbffd0
0x00000000000c9063 : sti ; call rcx // fbffd1
0x00000000001702ba : sti ; call rsp // fbffd4
0x0000000000169ef2 : sti ; jmp qword ptr [rax] // fbff20
0x000000000018b93a : sti ; jmp qword ptr [rdx] // fbff22
0x000000000016108a : sti ; jmp rax // fbffe0
0x0000000000170342 : sti ; jmp rsp // fbffe4
0x000000000015910a : sti ; ret // fbc3
0x000000000003c758 : sti ; ret 0xffbf // fbc2bfff
0x000000000003f3b0 : sti ; syscall // fb0f05
0x000000000000231b : stosb byte ptr [rdi], al ; ret // aac3
0x000000000003395c : stosd dword ptr [rdi], eax ; ret // abc3
0x000000000002e8d1 : stosd dword ptr [rdi], eax ; ret 0x36 // abc23600
0x0000000000101a21 : stosd dword ptr [rdi], eax ; retf // abcb
0x000000000015a5ea : stosd dword ptr [rdi], eax ; retf -0x5d02 // abcafea2
0x000000000010b909 : stosd dword ptr [rdi], eax ; retf 5 // abca0500
0x00000000000026c7 : syscall // 0f05
0x0000000000057ecc : sysenter // 0f34
0x000000000003f0e1 : wait ; ret // 9bc3
0x00000000000675d1 : wait ; retf // 9bcb
0x000000000017df39 : xchg eax, ebp ; jmp qword ptr [rcx] // 95f2ff21
0x00000000000020d7 : xchg eax, ebp ; ret // 95c3
0x00000000000a6d23 : xchg eax, ebp ; ret 0x205f // 95c25f20
0x000000000010741d : xchg eax, ebp ; ret 0x233c // 95c23c23
0x000000000009e587 : xchg eax, ebp ; ret 0x2941 // 95c24129
0x00000000000a0741 : xchg eax, ebp ; ret 0x2945 // 95c24529
0x0000000000106f48 : xchg eax, ebp ; ret 0x2c3c // 95c23c2c
0x000000000008eab5 : xchg eax, ebp ; ret 0x3941 // 95c24139
0x00000000000dc2fd : xchg eax, ebp ; ret 0x3948 // 95c24839
0x00000000000667f5 : xchg eax, ebp ; ret 0x5389 // 95c28953
0x00000000000337b5 : xchg eax, ebp ; ret 0x5489 // 95c28954
0x0000000000109695 : xchg eax, ebp ; ret 0x8041 // 95c24180
0x000000000003787c : xchg eax, ebp ; ret 0x8545 // 95c24585
0x000000000004165d : xchg eax, ebp ; ret 0x854d // 95c24d85
0x00000000000390ac : xchg eax, ebp ; ret 0x941 // 95c24109
0x000000000002e68b : xchg eax, ebp ; ret 0x953d // 95c23d95
0x00000000000a4cc0 : xchg eax, ebp ; ret 0xb60f // 95c20fb6
0x000000000004cf2d : xchg eax, ebp ; ret 0xc166 // 95c266c1
0x0000000000041551 : xchg eax, ebp ; ret 0xc221 // 95c221c2
0x00000000000d4c4f : xchg eax, ebp ; ret 0xd120 // 95c220d1
0x00000000000a6d8d : xchg eax, ebp ; ret 0xd121 // 95c221d1
0x00000000000a84f6 : xchg eax, ebp ; ret 0xd138 // 95c238d1
0x00000000000c645c : xchg eax, ebp ; ret 0xd201 // 95c201d2
0x00000000000379fc : xchg eax, ebp ; ret 0xd348 // 95c248d3
0x0000000000033d41 : xchg eax, ebp ; ret 0xd521 // 95c221d5
0x00000000000a6eb0 : xchg eax, ebp ; ret 0xdae9 // 95c2e9da
0x0000000000067041 : xchg eax, ebp ; ret 0xdaf7 // 95c2f7da
0x000000000009b771 : xchg eax, ebp ; ret 0xe883 // 95c283e8
0x0000000000037a2e : xchg eax, ebp ; ret 0xf41 // 95c2410f
0x000000000009ba57 : xchg eax, ebp ; ret 0xf883 // 95c283f8
0x0000000000106f6f : xchg eax, ebp ; ret 0xf980 // 95c280f9
0x0000000000003a89 : xchg eax, ebp ; retf 0x10bf // 95cabf10
0x0000000000158e22 : xchg eax, ebp ; retf 0x33e6 // 95cae633
0x0000000000001ebe : xchg eax, ebx ; retf // 93cb
0x000000000005f1b9 : xchg eax, ebx ; retf 0 // 93ca0000
0x000000000004af83 : xchg eax, ecx ; retf // 91cb
0x00000000001052f2 : xchg eax, edi ; ret // 97c3
0x00000000000a63f7 : xchg eax, edi ; ret 0x1489 // 97c28914
0x000000000003df33 : xchg eax, edi ; ret 0xd284 // 97c284d2
0x00000000000f8db5 : xchg eax, edi ; ret 0xfff7 // 97c2f7ff
0x0000000000158f3d : xchg eax, edi ; retf -0x1eae // 97ca52e1
0x0000000000001ead : xchg eax, edi ; retf 0x20f4 // 97caf420
0x00000000000b8df5 : xchg eax, edx ; ret 0x148 // 92c24801
0x0000000000038ace : xchg eax, edx ; ret 0x2948 // 92c24829
0x000000000003b2ee : xchg eax, edx ; ret 0x294c // 92c24c29
0x000000000010efd8 : xchg eax, edx ; ret 0x3941 // 92c24139
0x00000000000a9ef3 : xchg eax, edx ; ret 0x3948 // 92c24839
0x00000000000bc34c : xchg eax, edx ; ret 0x830f // 92c20f83
0x0000000000042c7c : xchg eax, edx ; ret 0x8949 // 92c24989
0x0000000000037c42 : xchg eax, edx ; ret 0x894d // 92c24d89
0x00000000000dd17e : xchg eax, edx ; ret 0x970f // 92c20f97
0x00000000000e01a4 : xchg eax, edx ; ret 0xcc80 // 92c280cc
0x00000000000b9599 : xchg eax, edx ; ret 0xd029 // 92c229d0
0x00000000000c6d21 : xchg eax, edx ; ret 0xd138 // 92c238d1
0x000000000010efe4 : xchg eax, edx ; ret 0xd284 // 92c284d2
0x0000000000125c2d : xchg eax, edx ; ret 0xf40 // 92c2400f
0x000000000015808f : xchg eax, edx ; ret 0xf869 // 92c269f8
0x00000000000d95ca : xchg eax, edx ; retf // 92cb
0x00000000000ab54a : xchg eax, edx ; retf -1 // 92caffff
0x00000000000fd9d7 : xchg eax, esi ; ret // 96c3
0x00000000000802fb : xchg eax, esi ; ret 0x3145 // 96c24531
0x00000000001041b7 : xchg eax, esi ; ret 0x8341 // 96c24183
0x000000000015a92c : xchg eax, esi ; ret 0xcd11 // 96c211cd
0x00000000000802a1 : xchg eax, esi ; ret 0xf631 // 96c231f6
0x00000000000c2e9e : xchg eax, esi ; retf -0xb // 96caf5ff
0x000000000007d81f : xchg eax, esp ; ret // 94c3
0x000000000017cc9c : xchg eax, esp ; ret 0 // 94c20000
0x00000000000d27aa : xchg eax, esp ; ret 0x1589 // 94c28915
0x00000000000dc3e6 : xchg eax, esp ; ret 0x2040 // 94c24020
0x000000000009fbeb : xchg eax, esp ; ret 0x2948 // 94c24829
0x000000000009d5f3 : xchg eax, esp ; ret 0x294c // 94c24c29
0x00000000000a870f : xchg eax, esp ; ret 0x3840 // 94c24038
0x000000000008eb6e : xchg eax, esp ; ret 0x3941 // 94c24139
0x0000000000040d5e : xchg eax, esp ; ret 0x3ce9 // 94c2e93c
0x0000000000114439 : xchg eax, esp ; ret 0x3d83 // 94c2833d
0x00000000000d4e03 : xchg eax, esp ; ret 0x4be9 // 94c2e94b
0x0000000000040bc6 : xchg eax, esp ; ret 0x5422 // 94c22254
0x000000000005444b : xchg eax, esp ; ret 0x7f3c // 94c23c7f
